User,Type_Offline,Confidence_Offline,Events
jusevitch,Human,0.397,28
just-kk2001,Unknown,,1
justagist,Unknown,,3
justinshaohi,Unknown,,3
jxtngx,Unknown,,2
k-kamioosawa,Unknown,,1
k4Y53N,Unknown,,3
kaichen,Human,0.747,6
kamalfarahani,Unknown,,2
kannishk,Human,0.892,6
karajan1001,Human,0.821,26
karimelgazar,Unknown,,1
kartikmandar,Human,0.915,9
kashifulhaque,Unknown,,4
kashmunkey,Unknown,,4
kassasin,Unknown,,1
kazats,Unknown,,2
kchops,Unknown,,1
kechprog,Unknown,,1
keremates54,Unknown,,1
kfeng123,Human,0.708,10
kgdrathan,Unknown,,1
kgurnani,Bot,0.02,46
khklau,Human,0.795,5
kidmam,Unknown,,2
kmaehashi,Human,0.856,300
kmx2,Unknown,,1
kodzy,Unknown,,1
komahanb,Unknown,,1
kousw,Unknown,,1
kparikh-tenup,Unknown,,4
kreldjarn,Unknown,,1
kristianolesenlarsen,Unknown,,1
krlptrck,Unknown,,1
krthr,Unknown,,2
ksami,Unknown,,1
ksmith-utilidata,Unknown,,3
kttan410,Unknown,,1
kud1,Unknown,,1
kujaomega,Unknown,,1
kukaiden,Unknown,,1
kuko6,Unknown,,1
kursataktas,Human,0.799,14
kurtpan666,Unknown,,2
kwangki-kim,Unknown,,1
kylezhangwei,Human,0.795,5
kziemski,Human,0.738,19
laminko,Unknown,,4
lamnguyenx,Unknown,,1
lanesket,Unknown,,2
lastknownimage,Unknown,,1
lateshift,Unknown,,3
lbalby,Unknown,,1
lbug,Unknown,,3
lclichen,Unknown,,1
learntimes,Unknown,,3
lebrosoft,Human,0.619,12
lee101,Unknown,,1
lehkost16,Unknown,,2
leixy76,Unknown,,1
leofang,Human,0.833,300
leonorae,Unknown,,1
levtoji,Unknown,,1
levyyoung,Unknown,,1
leyalaoshan,Human,0.643,15
liaozhangsheng,Unknown,,2
liheinz,Unknown,,1
lijun20,Unknown,,1
lililuya,Unknown,,1
lin-snow,Unknown,,1
lin0zhi,Unknown,,1
linkdd,Unknown,,1
linusng,Unknown,,2
linux-devil,Unknown,,1
lippytm,Unknown,,3
liqwik,Human,0.795,5
litiansuo12,Unknown,,2
liu4113231988,Unknown,,4
liukaijv,Unknown,,3
liuwwang,Unknown,,1
livelace,Unknown,,1
livexia,Unknown,,1
lixinyang123,Unknown,,2
liyong357,Unknown,,1
ljubomirj,Unknown,,2
ljz572000,Unknown,,1
llou,Unknown,,1
locussam,Unknown,,1
logikstate,Unknown,,1
lonelyhentxi,Unknown,,1
longcpp,Human,0.795,5
lordang,Unknown,,1
lordvins226,Human,0.758,10
lorepieri8,Human,0.936,13
louisprimeau,Unknown,,1
lovelynewlife,Human,0.561,7
lowlevel-1989,Unknown,,1
lswc225,Unknown,,1
lucaslibshutz,Unknown,,1
luckyMUMU,Unknown,,1
luizhslima,Human,0.712,10
lukefleed,Unknown,,1
lukepark327,Unknown,,1
lumberbot-app[bot],Bot,1.0,300
lycpaul,Unknown,,4
lyheangUNG,Unknown,,1
m0sh1x2,Unknown,,1
machbio,Unknown,,2
madebywelch,Unknown,,1
madsenwattiq,Unknown,,2
mahdi-abd,Unknown,,1
mahmutyvz,Unknown,,2
makhweb,Unknown,,1
malats,Unknown,,2
malytinKonstantin,Unknown,,1
mansoor2016,Unknown,,1
manuelmenzella,Unknown,,4
manx52,Unknown,,1
marcoemorais,Unknown,,3
marcosdecarvalho,Human,0.747,6
marcozzxx810,Human,0.805,15
marcrue,Unknown,,1
marinoandrea,Unknown,,1
markmialik,Unknown,,1
marqvi,Unknown,,2
martinResearch,Human,0.717,26
masteusz,Unknown,,1
matheusfrancisco,Unknown,,1
matteoruth,Unknown,,1
maxrausch,Human,0.922,18
maxspahn,Unknown,,2
mbrukman,Human,0.491,19
mcbuckeye,Unknown,,2
mdhaber,Human,0.773,300
mdisprgm,Unknown,,2
meeseeksmachine,Bot,0.93,300
mef51,Unknown,,3
meo-s,Unknown,,1
mergify[bot],Bot,1.0,300
merthmagic,Unknown,,1
michaelvandenberg,Unknown,,1
mihok,Unknown,,1
mikeatm,Unknown,,1
mikotaichou,Human,0.473,8
minhoryang,Unknown,,2
minkooseo,Unknown,,1
mixeden,Human,0.708,9
mj-designthinks,Unknown,,2
mjlee111,Unknown,,1
mjuergensen,Unknown,,1
mkashirin,Unknown,,1
mkmksto,Unknown,,1
mohitreddy1996,Unknown,,4
mojowebs,Unknown,,1
molodofo,Unknown,,1
monsieur7,Unknown,,1
monzelr,Human,0.716,9
moohax,Unknown,,1
mookor,Unknown,,1
morethan987,Unknown,,1
motogururec,Unknown,,3
mpadge,Human,0.899,300
mrakgr,Bot,0.045,35
mrdmnd,Unknown,,1
mrferguson-md,Unknown,,1
mrluin,Unknown,,1
msBRF65,Unknown,,1
mtriff,Unknown,,1
mukulpatnaik,Human,0.735,10
munisp,Unknown,,2
murdock-grewar,Human,0.635,11
musm,Human,0.929,23
mutjan,Unknown,,1
mvdnet,Unknown,,2
mvinyard,Human,0.722,5
mwcoleman,Unknown,,3
mwx23,Unknown,,2
mychamli,Unknown,,1
mykytanikitenko,Unknown,,1
n-gude,Unknown,,2
nabobalis,Human,0.729,300
namurphy,Human,0.948,267
nandan-varma,Unknown,,1
naperman,Unknown,,3
natefduncan,Unknown,,1
naxeion,Unknown,,4
nayak-nirmalya,Human,0.758,7
nchaimov,Unknown,,2
neilkale,Unknown,,1
nemezo,Human,0.747,6
nemo,Unknown,,1
neoheartbeats,Unknown,,1
neu-yuezhang,Unknown,,1
nevermore23274,Unknown,,1
neverrop,Unknown,,1
nevsan,Unknown,,1
newdee,Unknown,,2
ngfuong,Unknown,,1
ngli-me,Unknown,,2
ngoldbla,Unknown,,1
nguyn21012003,Unknown,,1
ngyinze,Unknown,,1
nicelife729,Unknown,,1
nicoRomeroCuruchet,Unknown,,1
nigulasiha-shiqi,Unknown,,1
nikhilkanamadi,Unknown,,1
nikolay,Human,0.795,5
nikostr,Unknown,,1
nikosvaggalis,Unknown,,2
nirw4nna,Unknown,,1
nitinongit,Human,0.78,18
nkumar217,Unknown,,1
nofeetbird0321,Unknown,,4
nomiscientist,Unknown,,3
noneback,Unknown,,2
nordbrg,Unknown,,1
nsandarma,Unknown,,1
nvandamme,Bot,0.301,9
ocean-biscuit,Unknown,,1
oerki,Unknown,,1
oganm,Human,0.226,10
okysky1121,Unknown,,3
olantwin,Unknown,,2
omid-ak,Unknown,,1
omomadcat,Unknown,,2
orange-sy,Unknown,,1
orangetcy,Unknown,,1
osolmaz,Unknown,,3
osteotek,Unknown,,3
owainkenwayucl,Human,0.754,10
owen800q,Unknown,,1
oxdc,Human,0.795,5
p-t-4-h,Unknown,,1
p32929,Unknown,,1
pabboat,Unknown,,1
pabl-o-ce,Unknown,,3
pacifikus,Human,0.73,10
pahansen95,Unknown,,2
patricklucescu,Unknown,,2
patthayer3,Unknown,,1
pdipalm,Unknown,,2
peach-water,Unknown,,1
pedrodinisf,Unknown,,1
peiwenxu,Unknown,,1
pentschev,Human,0.923,300
peter-janderks,Unknown,,1
peterjc123,Unknown,,1
peteryuX,Unknown,,1
pezy,Unknown,,4
pgerbino,Unknown,,1
phamgialinhlx,Unknown,,1
phanmn,Unknown,,1
phasorhand,Unknown,,1
pjj,Unknown,,1
pkubik,Unknown,,1
pleomax0730,Unknown,,2
pllim,Human,0.85,300
pmallela,Unknown,,1
pnunna93,Human,0.495,7
pokilisay,Unknown,,1
potatoboiler,Human,0.589,12
prak-wkd,Unknown,,3
prasetiyohadi,Unknown,,1
prashiyn,Unknown,,1
pratinavseth,Unknown,,1
pratouis,Unknown,,1
primapwd,Unknown,,1
pro4jhu,Unknown,,1
probstal,Unknown,,2
psadac,Unknown,,1
pyoner,Unknown,,1
q121q,Unknown,,1
qianqicom,Unknown,,2
qin1601928228,Unknown,,1
qmchenry,Unknown,,1
qq776355102,Unknown,,1
queirvz,Human,0.667,19
qxiang88,Human,0.758,10
r-ssek,Unknown,,1
rabchang,Unknown,,1
rachmadvwp,Unknown,,1
radenrishwan,Unknown,,1
raghav20232023,Human,0.04,99
rajatsandeepsen,Unknown,,1
rajkirankv,Unknown,,4
ralphwillgoss,Unknown,,3
ramanujan1729,Unknown,,2
rankinsnfn,Unknown,,1
ranyangpj,Unknown,,2
rayrrr,Unknown,,1
rayvellion,Unknown,,2
razorscythe,Unknown,,2
rbtyan,Unknown,,1
rcmdnk,Unknown,,1
real-Xuan,Unknown,,1
real-jiakai,Human,0.747,8
reggiepy,Unknown,,4
rehan678p,Unknown,,1
renhai-lab,Unknown,,1
reonokiy,Unknown,,2
restalvian,Unknown,,1
revirth,Unknown,,2
rhseung,Unknown,,1
ribery77,Unknown,,2
rickyplc,Unknown,,1
rishabh135,Unknown,,3
rishic3,Human,0.501,7
ritamgit-alt,Unknown,,1
riverback,Unknown,,2
rizki96,Unknown,,1
rjvillegasm,Unknown,,2
rk20230111,Unknown,,3
rmallof,Human,0.699,39
rmurray2,Unknown,,1
robinrheem,Unknown,,3
rocky-lq,Unknown,,1
rogcomfox,Unknown,,2
roger-,Unknown,,3
roguh,Unknown,,3
rokku-c,Unknown,,1
rokrerum,Unknown,,1
roman-tolchenov,Unknown,,1
romello0708,Unknown,,1
rongou,Human,0.852,73
roshankarande,Unknown,,1
rossihwang,Unknown,,1
rudrakshnalbalwar,Human,0.897,42
rufkeya,Unknown,,4
rundvrun,Unknown,,2
runnphoenix,Unknown,,2
rupert0,Unknown,,1
ryancee,Unknown,,2
rysuds,Human,0.773,8
s-simsek,Unknown,,1
saeedghsh,Unknown,,1
sam-bristow,Human,0.437,5
samaloney,Human,0.913,300
sambaPython24,Human,0.491,17
samimhidia1,Unknown,,1
samsja,Human,0.74,5
samuelbutler,Unknown,,3
sanshao,Human,0.747,6
santacodes,Human,0.957,300
satanluimm,Unknown,,2
savage69kr,Human,0.773,7
sbsb99,Unknown,,1
sbusso,Unknown,,4
sca255,Unknown,,1
scaldara55,Unknown,,1
scottrbrtsn,Unknown,,1
sdahdah,Human,0.817,12
seanl01,Unknown,,1
sebaram,Unknown,,1
sebaspasker,Unknown,,1
seberg,Human,0.894,300
secondwtq,Human,0.828,7
seewant,Unknown,,1
senthilnayagam,Unknown,,1
sephirtoh,Unknown,,1
sereprz,Unknown,,1
setton-c,Unknown,,1
shahinmg,Unknown,,1
shamarrz,Unknown,,1
sharkLoc,Unknown,,1
shayanjame,Human,0.747,6
shengjie1980,Unknown,,1
shevisj,Unknown,,1
shinobiultra,Unknown,,1
shiux-lab,Unknown,,1
showgood163,Unknown,,1
shraddhazpy,Unknown,,2
shuveb,Unknown,,1
sikang99,Unknown,,1
simonbermudez,Unknown,,1
simonholm,Unknown,,1
simonschoelly,Unknown,,1
sinocxg,Unknown,,1
sirbrasscat,Unknown,,1
sirfoga,Unknown,,1
sixplatemizu,Unknown,,1
skystriker1997,Unknown,,1
slenderq,Unknown,,2
snehalpatel-8451,Unknown,,2
snownd,Unknown,,1
so298,Human,0.723,12
sola7693,Unknown,,1
sondelll,Unknown,,4
sonmibz,Unknown,,1
soong2,Unknown,,1
sotha-sil-zen,Unknown,,3
soumynon4,Unknown,,1
specificuniverse,Unknown,,1
spencerjirehcebrian,Unknown,,1
sponnusa,Unknown,,2
srikantpatnaik,Unknown,,1
srinify,Unknown,,2
srjsunny,Human,0.714,6
sshao0516,Unknown,,2
sshorse731,Unknown,,1
stamate,Unknown,,1
stefanondisponibile,Unknown,,1
steppi,Human,0.959,300
steveiliop56,Unknown,,1
stevenrjanssens,Unknown,,3
stoensin,Unknown,,3
stru99ler,Unknown,,1
strugglepanda,Unknown,,1
stubbiali,Unknown,,1
student1304,Unknown,,4
stupidhumans,Human,0.634,6
sudoghut,Unknown,,3
summerclock,Human,0.758,9
sunilgits2005,Unknown,,1
sunlei,Human,0.672,5
suoaao,Unknown,,1
surplus-dev,Unknown,,2
sutatoruta,Unknown,,3
suyogdahal,Unknown,,2
svetlozar,Unknown,,1
swearer23,Unknown,,2
syuchan1005,Unknown,,1
tadev,Unknown,,2
tae-jun,Unknown,,1
tahahah,Unknown,,1
tak884,Unknown,,1
takagi,Human,0.881,300
talkain,Unknown,,1
tan5166,Unknown,,1
tanelpoder,Unknown,,1
tangh18,Unknown,,2
tangram,Unknown,,1
tanishy7777,Human,0.957,82
tanjianye,Unknown,,1
tataganesh,Human,0.876,10
tavallaie,Unknown,,2
tcyrus,Unknown,,1
tddschn,Human,0.659,12
techntools,Unknown,,1
tedmeftah,Unknown,,1
tejbir-singh,Unknown,,2
teropa,Unknown,,1
terryli710,Unknown,,1
tetmin,Unknown,,1
tgy,Human,0.928,19
thawro,Unknown,,3
thcom-anawat,Unknown,,1
the-jsc,Unknown,,1
thejuda,Unknown,,1
thimslugga,Human,0.747,6
thomascherickal,Human,0.846,11
thorn-jmh,Unknown,,1
thultm,Unknown,,1
thuptenDukpa,Unknown,,1
tianjinsa,Unknown,,1
tianlinliang,Unknown,,3
tien-vo,Human,0.822,28
till-tietz,Unknown,,2
timHau,Unknown,,1
timothy-dillan,Unknown,,2
timothyklim,Unknown,,2
timsterzizzle,Unknown,,2
timzsu,Unknown,,3
tin2tin,Unknown,,1
tiu03,Unknown,,1
tmslagle,Unknown,,1
tnbeats,Unknown,,1
tobihans,Unknown,,4
tom-doerr,Unknown,,1
tompham12345,Human,0.747,7
toni-santos,Unknown,,1
toonsegers-rl,Unknown,,1
tooxin,Unknown,,3
tordnat,Unknown,,2
tori-ham,Unknown,,1
tori-hotaru,Human,0.368,5
tosaddler,Unknown,,2
toshihikoyanase,Human,0.324,52
toufu-24,Unknown,,1
tracyqan,Unknown,,1
tranhoangnguyen03,Unknown,,1
tranvietphuoc,Unknown,,2
traversaro,Human,0.732,300
trocker,Unknown,,3
trongvnau,Human,0.747,6
troy-baker-aumni,Unknown,,1
trungtaxp,Human,0.747,6
tsenapathy,Unknown,,1
tsubakiky,Unknown,,1
twardoch,Unknown,,2
tyoc213,Human,0.827,6
u7ko4,Unknown,,1
uakbr,Unknown,,1
ubyjvovk,Unknown,,1
ucyang,Human,0.753,19
udhh1243,Unknown,,1
uhryniuk,Unknown,,1
ultrasounder,Human,0.558,16
umgbhalla,Unknown,,1
umstek,Unknown,,4
unkaktus,Human,0.908,10
uribracha2611,Unknown,,1
usernamex,Human,0.795,5
utopic-dev,Human,0.783,5
v217,Unknown,,3
v4zha,Unknown,,1
vTuanpham,Unknown,,1
vafleite,Unknown,,4
valentinmili,Unknown,,1
vane,Unknown,,3
vballu,Unknown,,3
vempala,Unknown,,1
venkat-oss,Unknown,,2
versatran01,Human,0.866,63
vetschn,Human,0.948,20
vfilter,Unknown,,1
vianmixtkz,Unknown,,1
victordiors,Unknown,,1
victorhos,Unknown,,2
viktorium,Unknown,,1
viktorku,Unknown,,1
vincentclee,Unknown,,1
vinerya,Unknown,,1
vinybrasil,Unknown,,2
violetstair,Unknown,,1
virhilo,Unknown,,1
volkanncicek,Human,0.884,11
voxlol,Human,0.847,7
voycey,Unknown,,1
w00jay,Unknown,,1
w4ffl35,Unknown,,1
wafels,Human,0.851,59
wang-shun,Human,0.672,5
wanglong001,Unknown,,1
wangnan0610,Unknown,,3
wangshub,Unknown,,2
wangtong10086,Unknown,,1
wangyafu,Unknown,,1
wangzhen0518,Unknown,,3
waoywssy,Human,0.747,6
wasabipesto,Unknown,,2
water3west,Unknown,,2
wazoo,Unknown,,2
wcq062821,Unknown,,2
web3dev7,Unknown,,1
weijia99,Unknown,,2
wentaozone,Unknown,,2
wesstone12,Unknown,,2
wh1tenoise,Unknown,,1
whiteguo233,Unknown,,1
whyboris,Unknown,,2
wildfunctions,Unknown,,1
williamrowell,Human,0.747,8
wjholden,Unknown,,3
wmoapl,Bot,0.311,22
wodowiesel,Unknown,,2
workingjoe,Unknown,,1
wqq57,Unknown,,2
wr-cx-ai,Unknown,,1
wtbarnes,Human,0.824,300
wumengjie-git,Unknown,,1
ww166,Unknown,,2
wx-chevalier,Human,0.747,6
wyuenho,Unknown,,2
xbdotl,Unknown,,1
xd21303,Unknown,,3
xhatat,Unknown,,1
xiabingquan,Unknown,,2
xiaolei1013,Unknown,,4
xiaowang119,Unknown,,2
xinghui,Unknown,,1
xjzh123,Unknown,,1
xtrupal,Unknown,,1
xukkll,Unknown,,1
xungu1,Unknown,,1
xuyi,Unknown,,1
yangala,Unknown,,4
yangdissy,Unknown,,1
yangsadd,Unknown,,1
yaowenqiang,Human,0.616,24
yareyaredesuyo,Human,0.932,6
yash-chudasama,Unknown,,1
ych-ycz,Unknown,,1
yetingxiao,Unknown,,2
ygrzxc,Unknown,,1
yhyhUMich,Unknown,,1
yinkam,Unknown,,1
ym1234,Unknown,,2
yonikremer,Human,0.722,12
yoonkn,Unknown,,2
yowenter,Unknown,,2
yuanjs-0108,Unknown,,1
yuanzhanxue,Unknown,,1
yukill3r,Unknown,,1
yumendecc,Unknown,,1
yunusaliyevxurshidbek,Unknown,,1
yxq953,Unknown,,2
z3214965,Unknown,,1
zack-sys,Unknown,,1
zackautocracy,Human,0.671,9
zacmon,Human,0.912,7
zanderlewis,Human,0.817,5
zanemilo,Unknown,,1
zelenikty,Unknown,,2
zenany,Unknown,,1
zephyrzilla,Unknown,,2
zfriedman0,Unknown,,1
zhangboxun,Unknown,,4
zhivkoplias,Unknown,,1
zhooda,Unknown,,1
zhoujunjun-apple,Unknown,,1
zhsssy,Unknown,,1
zhuewizz,Human,0.785,5
ziliangpeng,Unknown,,3
zkingston,Unknown,,1
zuanzuanshao,Unknown,,1
zyy890508,Human,0.616,6
zzj136598,Unknown,,1
zzlgreat,Unknown,,1
zzmtsvv,Unknown,,1
