User,Type_Offline,Confidence_Offline,Events
arubin,Human,0.747,8
arwyn-s,Unknown,,1
asahiwu,Unknown,,2
ashengstd,Unknown,,1
asi1024,Human,0.523,300
asinghvi17,Human,0.846,49
astamr,Unknown,,1
astin75,Unknown,,1
astrogqzhang,Human,0.309,5
astrozot,Human,0.791,5
ataey,Unknown,,3
atajwala,Unknown,,2
atakaragoz,Unknown,,4
atasoglu,Unknown,,1
ate362,Unknown,,1
atveit,Unknown,,1
aufarromeo,Human,0.794,5
austinslin,Unknown,,1
austinvuong,Unknown,,1
autruonggiang,Unknown,,3
aviatesk,Human,0.521,300
awadell1,Human,0.9,31
awlange,Unknown,,2
awops,Unknown,,1
awslaaaa,Unknown,,1
b9Joker108,Human,0.741,15
badadam,Unknown,,1
baggepinnen,Human,0.884,300
bandinfinite,Unknown,,1
bandithedoge,Unknown,,1
barrettotte,Unknown,,2
barucden,Human,0.803,249
baseadinho,Unknown,,1
batch-norm,Unknown,,1
baudaux,Unknown,,1
bbrehm,Unknown,,2
bdWuWuWu,Unknown,,1
bdreno,Unknown,,2
bee19940901,Unknown,,1
beingPro007,Unknown,,1
ben-sharpe-xapo,Human,0.637,6
bencardoen,Human,0.2,30
benjaminbrown038,Unknown,,2
benlongo,Human,0.73,9
benninkrs,Unknown,,1
benoguz,Unknown,,1
benz0li,Human,0.918,247
berkleydixon,Unknown,,1
bernd-k1337,Unknown,,1
bestmahdi2,Unknown,,1
bfbf510a,Unknown,,2
bhargavakula01,Unknown,,1
big-main,Unknown,,1
bigpper,Unknown,,1
binarysta,Unknown,,1
binit242,Unknown,,1
bioatmosphere,Unknown,,3
biona001,Human,0.859,26
bit-lang,Unknown,,1
bladewang,Unknown,,2
blegat,Human,0.855,300
blkpvnthr,Bot,0.053,6
blthayer,Human,0.683,22
bnightning,Unknown,,1
bolatron,Unknown,,1
bookyue,Unknown,,1
boomskats,Unknown,,1
borchehq,Unknown,,1
boristsr,Unknown,,1
boshang,Unknown,,1
bradjc613,Unknown,,1
brainandforce,Human,0.47,8
brandencho99,Unknown,,1
brandenvs,Unknown,,2
bransorem,Unknown,,1
brazilianscriptguy,Unknown,,1
breakneo,Human,0.747,6
brendendurham,Unknown,,2
brendisurfs,Unknown,,2
brian-w-smith,Unknown,,1
brotherdust,Unknown,,1
brunopopp,Unknown,,1
bryanwjp,Unknown,,1
bryanxtong,Unknown,,4
bryceandress,Unknown,,1
bsenftner,Unknown,,4
bulatovv,Unknown,,2
burstknight,Unknown,,4
bvdmitri,Human,0.916,131
bwlambert,Human,0.758,9
byakk0-cyberpsycho,Unknown,,1
byron158,Unknown,,1
c0state,Unknown,,2
c2ray,Unknown,,2
c42f,Human,0.787,300
cabra-lat,Unknown,,1
cafaxo,Human,0.188,24
caixzn,Unknown,,2
caleb-allen,Human,0.762,34
caleb-johnson,Unknown,,1
cama36,Unknown,,1
canozkan42,Unknown,,1
caojeremy,Unknown,,3
caojiachen1,Unknown,,2
caopdev,Unknown,,1
caregon,Unknown,,1
carlos-antunis-physics,Human,0.536,9
carloshm,Unknown,,3
caslyambrose,Unknown,,1
cassc,Unknown,,1
cavillamilr,Unknown,,2
cbrafter,Unknown,,2
cdadar,Unknown,,2
cddigi,Unknown,,2
ceiba4687,Unknown,,1
cemo91,Unknown,,1
cena,Unknown,,1
cepe,Unknown,,1
cgatno,Unknown,,3
cgeoga,Human,0.686,9
ch0c01dxyz,Unknown,,2
ch4d20,Unknown,,1
chahakshahcs5,Unknown,,3
chainer-ci,Bot,0.812,300
chandan0000,Human,0.86,7
chandlerriver,Unknown,,4
chang4n,Unknown,,1
charleskawczynski,Human,0.894,120
charlierabea,Unknown,,1
cheengshuchin,Bot,0.868,6
cheesemid,Unknown,,1
chelate,Unknown,,2
chengkun,Unknown,,1
chenlongxiabc,Unknown,,4
chenray844,Unknown,,1
chinmayrane,Unknown,,3
cho-m,Unknown,,2
choltha,Unknown,,1
choma1,Unknown,,2
chombium,Unknown,,1
chooseanother,Unknown,,1
chrbauer,Unknown,,1
chris4845,Unknown,,2
chrispahm,Unknown,,4
christianboyle,Unknown,,1
christiangnrd,Human,0.907,179
christianlee-brt,Unknown,,1
christosnon,Human,0.747,7
cihga39871,Human,0.374,8
cile98,Unknown,,1
cipeizheng,Unknown,,2
ckf42,Unknown,,2
clysto,Unknown,,1
cmeloi,Unknown,,1
cmey,Human,0.925,6
cnwangbo,Unknown,,1
cod3rboy,Unknown,,1
codeDan,Unknown,,1
codegate,Unknown,,1
codeluz,Unknown,,1
coder-ralph,Unknown,,1
cody-jarrett,Unknown,,1
coldrainzsy,Unknown,,1
controversial,Unknown,,2
coolcoder93,Unknown,,1
cosinepi,Unknown,,2
cosmicBboy,Human,0.9,193
cosmix,Unknown,,3
cout-hello-world,Bot,0.095,6
cpd0101,Unknown,,1
cpeter153,Unknown,,3
craigwarner-ufastro,Human,0.411,5
creedofcool,Unknown,,1
cristianBMJ,Human,0.795,5
csabika98,Unknown,,1
csboku,Unknown,,1
cshum,Unknown,,1
ctluo,Unknown,,3
cuartataifa,Human,0.351,7
cuda-python,Unknown,,1
cuiyuheng,Human,0.665,6
cumtfxx,Unknown,,1
cute-angelia,Unknown,,1
cvickerysym,Unknown,,1
cwegener,Human,0.909,6
cyanescent,Human,0.686,13
cybersecurity-dev,Unknown,,3
cyizhuo,Unknown,,1
cypherbit,Unknown,,1
d-netto,Human,0.785,300
d1maz,Unknown,,1
dadlobster,Unknown,,2
dadwadw233,Unknown,,1
dagardner-nv,Human,0.924,11
daksim,Unknown,,1
dandansamax,Unknown,,2
danhey,Human,0.449,14
daniel-pg,Unknown,,1
danielathome19,Human,0.747,7
danieldaeschle,Unknown,,1
danielfrg,Human,0.84,27
daniellobrunello,Unknown,,1
daniellopez0509640,Unknown,,1
danielm-c2a,Unknown,,1
danielquicenouniandes,Unknown,,3
danielwe,Human,0.787,125
danindiana,Unknown,,2
danlkv,Unknown,,4
danmaster01,Bot,0.698,35
danstol,Unknown,,1
dantezhu,Unknown,,4
darkkoo,Unknown,,2
darkzbaron,Unknown,,3
darrylyeo,Unknown,,1
darthoctopus,Human,0.876,20
darvid,Human,0.666,19
davidAdeshinaArungbemi,Unknown,,1
davidamarquis,Unknown,,1
davidanthoff,Human,0.865,300
davidizzle,Unknown,,2
davlgd,Unknown,,1
dbolser,Human,0.587,17
dbv,Unknown,,1
ddffwyb,Unknown,,3
deadboizxc,Unknown,,4
deathbeam,Unknown,,1
dee-me-tree-or-love,Human,0.734,6
deftlion,Human,0.772,6
delicateyjy,Unknown,,1
derekburgess,Unknown,,1
derekhsu,Unknown,,1
despicableGruu,Unknown,,1
detaide,Unknown,,1
dev-apollo,Unknown,,1
devbykokokung,Unknown,,1
devel-chm,Unknown,,1
devmotion,Human,0.911,300
devsitecore-azhar,Unknown,,1
dfontenot,Unknown,,1
dg981001,Unknown,,1
dgleich,Human,0.697,30
dharwadker,Unknown,,1
dianpeng,Human,0.795,5
diegozea,Human,0.753,6
digisomni,Unknown,,1
diit,Unknown,,1
dillonzq,Unknown,,3
dimabendera,Unknown,,2
dinesh-chander,Unknown,,1
diniamo,Unknown,,1
diode23,Unknown,,1
djgarcias,Unknown,,1
dkarrasch,Human,0.823,300
dobereiner,Unknown,,2
dominictosku,Unknown,,1
donald-trump86,Unknown,,1
donghquinn,Unknown,,2
dongrixinyu,Unknown,,4
dongxiaolong,Unknown,,1
donovaly,Human,0.623,13
dotpot,Unknown,,1
dotrann1412,Unknown,,1
dpinol,Human,0.874,57
dragon28,Unknown,,3
droodman,Human,0.134,21
dshammers,Unknown,,1
dtabell,Human,0.714,7
duckworthd,Unknown,,1
dukenmarga,Unknown,,1
duksosleepy,Human,0.762,15
duncaneddy,Unknown,,2
dundermain,Unknown,,2
duongminh318,Unknown,,1
duongvgm,Human,0.817,5
dusens,Unknown,,1
duserzym,Unknown,,1
dushnilaa,Unknown,,1
duyu09,Unknown,,1
duyuxuan,Human,0.828,6
dvhh,Unknown,,1
dylanmazo1233,Unknown,,1
dywu98,Unknown,,1
dza205,Unknown,,1
dzhang314,Human,0.302,6
dzyla,Unknown,,1
e-moral-sanchez,Unknown,,2
ebgoldstein,Unknown,,1
edlau,Unknown,,1
edoak,Unknown,,2
edoardoCame,Unknown,,1
edoyango,Human,0.932,6
edsonke,Unknown,,2
eduquees,Unknown,,1
edward-bestx,Bot,0.625,6
edwinksl,Human,0.795,5
efforthye,Unknown,,1
ehehela,Bot,0.376,5
ehnap,Unknown,,1
el-oso,Human,0.471,15
elfnor,Unknown,,4
eliudiaz,Unknown,,1
elka-firmanda,Unknown,,1
elmur0d11,Unknown,,1
elskow,Unknown,,1
elvd,Unknown,,1
elwhyjay,Unknown,,1
em3link,Unknown,,1
em3rik,Unknown,,1
emcastillo,Human,0.944,300
emilwareus,Unknown,,3
eminalparslan,Unknown,,3
emmanuel-ferdman,Human,0.772,16
emmmmmmmmmmmmmmmmmmmmm,Unknown,,1
endast,Human,0.73,9
eng-hemo,Unknown,,1
engyasin,Human,0.826,23
enoxos,Unknown,,2
enricosavorgnan,Unknown,,1
erichocean,Human,0.587,6
erickgskovik,Unknown,,1
ericphanson,Human,0.871,300
eschnett,Human,0.855,300
esneko,Human,0.747,7
essicolo,Human,0.747,6
etterathe,Unknown,,1
ev-br,Human,0.959,300
evansd,Unknown,,1
ewgenijgawrik,Unknown,,1
exaexa,Human,0.94,78
expatengineer,Human,0.817,5
extesy,Human,0.795,5
fabiodr,Human,0.747,7
fahmyadan,Unknown,,1
fampiyush,Unknown,,1
fangliu-tju,Unknown,,1
fangtongen,Unknown,,4
faranten,Unknown,,1
farcaini,Unknown,,1
fatteneder,Human,0.722,300
fbender,Unknown,,2
fbottarelli,Unknown,,1
fcabissi,Unknown,,1
fedemengo,Unknown,,4
felicity-yf,Unknown,,4
fenglyu,Unknown,,4
ffevotte,Human,0.52,11
fhk,Human,0.659,12
fictorial,Unknown,,2
filipend0,Unknown,,1
fingolfin,Human,0.912,300
flianza,Unknown,,4
floehopper,Unknown,,1
flow-buerzle,Unknown,,3
flucium,Unknown,,1
flyingGH,Unknown,,1
flyinsky2009,Unknown,,2
fminuti,Human,0.747,6
fogleman,Unknown,,1
fonsp,Human,0.755,195
foowaa,Unknown,,1
foraeu,Unknown,,1
fork4jl,Human,0.237,7
forkni,Unknown,,2
fortheD,Unknown,,3
fox-hassam,Unknown,,4
frankt86,Human,0.747,7
frankwswang,Human,0.441,54
fredcallaway,Human,0.658,6
fredrikekre,Human,0.813,300
freyaharris,Unknown,,1
friedc,Human,0.062,10
fscheidt,Unknown,,4
fykyx521,Unknown,,1
fyz0u,Unknown,,1
fzyzcjy,Human,0.84,12
gabrijelokorn,Unknown,,1
gandyamrachid,Unknown,,1
garakmon,Unknown,,1
garhow,Unknown,,1
gauthierbo,Unknown,,1
gbaraldi,Human,0.836,300
gbuntu127,Unknown,,1
gconte75,Unknown,,2
gdalle,Human,0.955,300
geeknik,Unknown,,1
geonaumov,Unknown,,3
ghishadow,Unknown,,4
ghkweon,Unknown,,3
ghyatzo,Human,0.826,69
giordano,Human,0.843,300
git-Adi,Unknown,,1
gitboy16,Human,0.741,63
github-actions[bot],Bot,1.0,300
gitteeee,Unknown,,1
gjonit1,Unknown,,1
gklinich,Unknown,,1
gkumoro,Unknown,,1
gleamingko,Unknown,,1
glebm,Unknown,,2
glitchyordis,Unknown,,2
gmax9,Unknown,,4
gmgunter,Human,0.946,66
gmh5225,Human,0.865,14
gmongell,Unknown,,2
gnu-krishna,Unknown,,1
goshacmd,Unknown,,1
graeme-a-stewart,Bot,0.088,5
gramos93,Unknown,,1
grandinj,Bot,0.507,9
greekde1024,Unknown,,1
gregjohnso,Human,0.696,9
gregor-mendel,Unknown,,1
gstair,Unknown,,2
gugbvjfn,Unknown,,2
guizaibing,Unknown,,1
guolei1204,Unknown,,2
guowei-su,Unknown,,1
gurnedob,Unknown,,1
gyk,Unknown,,1
haakon-e,Human,0.688,14
haataa,Unknown,,1
haberdashPI,Human,0.539,12
hadifalahi4142,Unknown,,1
halfghostx,Unknown,,2
halfzm,Unknown,,1
hamannju,Human,0.64,19
hameerabbasi,Human,0.953,300
hanbk,Unknown,,1
hanxiaotian,Unknown,,1
hardstone1998,Unknown,,1
hareeen,Unknown,,2
harish2704,Unknown,,2
hasithsen,Unknown,,1
haunt98,Human,0.911,6
hayonimaru,Unknown,,1
hchen19,Human,0.931,20
hczhu,Unknown,,1
hedrox,Unknown,,1
heikir,Unknown,,1
helios2k6,Human,0.747,6
heliy,Unknown,,3
hemangjoshi37a,Human,0.817,7
henrytriplette,Unknown,,1
herry-liu-gang,Unknown,,1
heysujal,Unknown,,3
heyuhere,Unknown,,1
heyuimd,Unknown,,2
hhaensel,Human,0.797,15
hidemire,Human,0.639,5
himyjan,Human,0.914,5
hisat-o,Unknown,,2
hito0512,Unknown,,1
hj3938,Human,0.883,5
hojjatcrypto3,Unknown,,2
hojjatcrypto4,Unknown,,2
hotsticker,Unknown,,2
houssamya,Unknown,,1
hrvg,Unknown,,1
htharoldht,Unknown,,2
huaanrui,Unknown,,1
huazhuangnan,Unknown,,3
hugefiver,Human,0.485,26
huiyuxie,Human,0.927,27
humberaquino,Unknown,,2
hummuscience,Unknown,,1
hurricup,Unknown,,1
hushulin,Unknown,,2
hxse,Unknown,,1
hydai,Unknown,,1
hydrogeohc,Human,0.903,5
hyperswine,Human,0.848,5
hyperupcall,Human,0.536,30
hzxilin,Unknown,,1
iahmadgad,Unknown,,1
iamaziz,Unknown,,4
iamed2,Human,0.618,14
ianamanor,Unknown,,1
ianna,Human,0.813,7
ibrahim-abdelghany,Unknown,,1
icapinto90,Unknown,,1
idevsoft,Unknown,,4
idimetrix,Human,0.04,21
igor-holt,Unknown,,1
iliadmitriev,Human,0.758,10
iliazintchenko,Unknown,,1
imeursault,Unknown,,1
imsakg,Unknown,,1
indra87g,Unknown,,2
indrayam,Unknown,,3
infinitron,Unknown,,1
inkydragon,Human,0.87,300
inqw-qtxr,Unknown,,3
iolo,Unknown,,1
iperalta7,Unknown,,1
ipruning,Unknown,,2
ipukeone,Human,0.619,7
ishan121028,Human,0.573,8
iskandergaba,Unknown,,1
itWats,Unknown,,1
itshusky01,Unknown,,2
itstarsoft,Unknown,,2
itswcg,Unknown,,2
iusethemouse,Unknown,,1
ivanhigueram,Human,0.296,7
iwanjunaid,Unknown,,1
izaid,Human,0.62,300
izhaicy,Unknown,,1
izhaicy123,Unknown,,2
izquiratops,Unknown,,1
j-adel,Unknown,,2
j-fu,Human,0.845,126
j-soutter,Unknown,,1
j0hana-2008,Unknown,,1
j17d,Human,0.455,15
jabirali,Human,0.695,18
jackjianguo,Unknown,,2
jacobemmerson,Unknown,,1
jacobusmmsmit,Human,0.846,22
jadlao,Unknown,,1
jadobd,Unknown,,2
jaeseok4104,Unknown,,1
jaffliang,Unknown,,1
jake-hummin,Unknown,,1
jakirkham,Human,0.753,300
jakobjpeters,Human,0.769,22
jakobnissen,Human,0.555,300
jamcheri,Unknown,,1
jamesdeluk,Unknown,,1
jamesglynn,Unknown,,2
jamesrobertlange,Unknown,,1
jariji,Human,0.735,300
jarlebring,Human,0.648,10
jarmitage,Human,0.795,5
jaro-rokan,Human,0.773,7
jarvis2324,Unknown,,1
jasiek,Unknown,,1
jasine,Human,0.795,5
javahedi,Unknown,,1
jay-johnson,Unknown,,2
jayhowey,Human,0.717,6
jayteealao,Unknown,,1
jck-blck,Human,0.837,9
jdadavid,Human,0.421,10
jeremy-feng,Human,0.667,18
jerlich,Human,0.706,6
jessiesiat,Unknown,,1
jesusjsc,Unknown,,1
jewh,Human,0.675,7
jgehrcke,Unknown,,2
jhancock1975,Unknown,,2
jiachangliu,Unknown,,1
jialinlvcn,Unknown,,2
jiangliheng,Human,0.747,7
jianlinpeng,Unknown,,2
jiaopengzi,Unknown,,1
jiaying,Unknown,,1
jijinbei,Unknown,,2
jimlinntu,Unknown,,1
jimmcgaw,Unknown,,1
jimmypudussery,Unknown,,1
jinzaicn,Unknown,,1
jishnub,Human,0.769,300
jiudianren,Human,0.351,5
jj7258,Unknown,,1
jjclark1982,Unknown,,4
jjrohal,Unknown,,1
jkingstonc,Unknown,,1
jkrumbiegel,Human,0.544,46
jlapaix,Unknown,,2
jlapeyre,Human,0.835,101
jmaczan,Human,0.747,6
jmichel7,Bot,0.243,22
jmikedupont2,Unknown,,4
jmin-pingu,Unknown,,3
jmkim0,Unknown,,3
jmkuhn,Human,0.572,18
jmowen,Unknown,,3
joa-quim,Human,0.943,95
joaopalmeiro,Human,0.902,40
joey5403,Unknown,,1
jogardi,Unknown,,1
johnhenning,Unknown,,1
johnnychtlac,Unknown,,4
johnomotani,Human,0.881,100
jonathondilworth,Unknown,,2
jonbaer,Human,0.548,10
jonn-smith,Unknown,,2
jorgeib,Unknown,,1
jorgerance,Unknown,,1
josealbertosantana7,Unknown,,1
joseeloren,Human,0.536,18
josenxx,Unknown,,2
joshuabonnel4,Unknown,,1
joyoforigami,Unknown,,1
jpengFDU,Unknown,,1
jpsamaroo,Human,0.855,281
jrbourbeau,Human,0.937,300
js110,Unknown,,1
jseop-lim,Unknown,,2
jshahbazi,Unknown,,2
jsjie,Human,0.415,10
jsnguyen,Unknown,,1
julencw,Unknown,,1
juliohm,Human,0.891,68
jumerckx,Human,0.51,6
jurschreuder,Unknown,,1
jusevitch,Human,0.397,28
just-kk2001,Unknown,,1
justagist,Unknown,,3
justinshaohi,Unknown,,3
juxlang,Unknown,,1
jv-schneider,Unknown,,1
jw2249a,Unknown,,4
jw3126,Human,0.688,64
jxtngx,Unknown,,2
k-kamioosawa,Unknown,,1
k4Y53N,Unknown,,3
kaichen,Human,0.747,6
kaipartmann,Unknown,,2
kalmarek,Human,0.94,231
kamalfarahani,Unknown,,2
kannishk,Human,0.892,6
karajan1001,Human,0.821,26
karaogluhh,Unknown,,2
karimelgazar,Unknown,,1
kashifulhaque,Unknown,,4
kashmunkey,Unknown,,4
kassasin,Unknown,,1
kazats,Unknown,,2
kbarros,Human,0.184,29
kchops,Unknown,,1
kdheepak,Human,0.925,106
kechprog,Unknown,,1
ken-morel,Human,0.735,5
kenahoo,Human,0.848,7
kerednoslo,Unknown,,1
kevin-kmetz,Unknown,,1
kfeng123,Human,0.708,10
kgdrathan,Unknown,,1
kgurnani,Bot,0.02,46
khklau,Human,0.795,5
khughitt,Human,0.839,9
kidmam,Unknown,,2
kiil,Unknown,,1
kinglexii,Unknown,,1
kis9a,Unknown,,1
kmaehashi,Human,0.856,300
kmexe1614,Unknown,,1
kmx2,Unknown,,1
knuesel,Human,0.671,131
kodzy,Unknown,,1
komahanb,Unknown,,1
kousw,Unknown,,1
kpamnany,Human,0.936,300
kparikh-tenup,Unknown,,4
kreldjarn,Unknown,,1
kripod,Unknown,,1
kririae,Unknown,,3
kristianolesenlarsen,Unknown,,1
krisyotam,Unknown,,1
krlptrck,Unknown,,1
krobusfriend,Unknown,,1
krpi8429,Unknown,,1
krthr,Unknown,,2
kruxigt,Human,0.116,8
krzysztof293,Unknown,,1
ksami,Unknown,,1
kshyatt,Human,0.879,206
ksmith-utilidata,Unknown,,3
kttan410,Unknown,,1
kucukece,Unknown,,1
kud1,Unknown,,1
kujaomega,Unknown,,1
kukaiden,Unknown,,1
kuko6,Unknown,,1
kulowf,Unknown,,1
kursataktas,Human,0.799,14
kurtpan666,Unknown,,2
kuszmaul,Human,0.641,21
kwangki-kim,Unknown,,1
kyewine,Unknown,,1
kylezhangwei,Human,0.795,5
kziemski,Human,0.738,19
laggvar,Unknown,,3
laminko,Unknown,,4
lamnguyenx,Unknown,,1
lanceXwq,Human,0.602,9
lanesket,Unknown,,2
lassepe,Human,0.862,122
lastknownimage,Unknown,,1
lateshift,Unknown,,3
lbalby,Unknown,,1
lbug,Unknown,,3
lcdss,Unknown,,1
lclichen,Unknown,,1
leadacid,Bot,0.392,36
learntimes,Unknown,,3
lebrosoft,Human,0.619,12
lee101,Unknown,,1
lehkost16,Unknown,,2
leixy76,Unknown,,1
leofang,Human,0.833,300
leonorae,Unknown,,1
leonv852,Unknown,,1
leticia-pontes,Unknown,,1
levtoji,Unknown,,1
levyyoung,Unknown,,1
leyalaoshan,Human,0.643,15
lgeissbauer-btig,Human,0.81,21
lgoettgens,Human,0.764,125
li-qishan,Unknown,,1
liaozhangsheng,Unknown,,2
liheinz,Unknown,,1
lijun20,Unknown,,1
lildayuan,Unknown,,1
lililuya,Unknown,,1
limaci,Unknown,,1
lin-snow,Unknown,,1
lin0zhi,Unknown,,1
linbuer233,Unknown,,1
linkdd,Unknown,,1
linusng,Unknown,,2
linux-devil,Unknown,,1
lippytm,Unknown,,3
liqwik,Human,0.795,5
lisakuemmerer,Unknown,,1
litiansuo12,Unknown,,2
little-miss-perfect,Unknown,,1
liu20001028,Unknown,,1
liu4113231988,Unknown,,4
liukaijv,Unknown,,3
liuwwang,Unknown,,1
livelace,Unknown,,1
livexia,Unknown,,1
lixinyang123,Unknown,,2
liyico,Unknown,,2
liyong357,Unknown,,1
ljubomirj,Unknown,,2
ljz572000,Unknown,,1
lkdvos,Human,0.915,17
lkirk,Human,0.67,5
llbit,Human,0.038,17
llou,Unknown,,1
lmiq,Human,0.922,104
lmm-ciel,Unknown,,1
lo-bertolino,Unknown,,1
locussam,Unknown,,1
logikstate,Unknown,,1
lole-elol,Human,0.773,6
lonelyhentxi,Unknown,,1
longcpp,Human,0.795,5
longemen3000,Human,0.876,111
lordang,Unknown,,1
lordvins226,Human,0.758,10
lorepieri8,Human,0.936,13
louisprimeau,Unknown,,1
lovelynewlife,Human,0.561,7
loveyou001,Unknown,,1
loveyytforever,Unknown,,1
lowlevel-1989,Unknown,,1
lrisf,Unknown,,1
lswc225,Unknown,,1
luca-ha,Unknown,,1
lucaferranti,Human,0.849,98
lucaslibshutz,Unknown,,1
luchr,Unknown,,1
luckyMUMU,Unknown,,1
luizhslima,Human,0.712,10
lukas-weber,Human,0.624,10
lukefleed,Unknown,,1
lukepark327,Unknown,,1
luschiro,Unknown,,1
luyipao,Unknown,,1
lycpaul,Unknown,,4
lyheangUNG,Unknown,,1
lysanderzhang,Unknown,,1
m0sh1x2,Unknown,,1
machbio,Unknown,,2
madebywelch,Unknown,,1
madlabs-ally,Unknown,,1
madsenwattiq,Unknown,,2
mahdi-abd,Unknown,,1
mahdi00007,Unknown,,1
mahmutyvz,Unknown,,2
majed793422,Unknown,,1
makhweb,Unknown,,1
malats,Unknown,,2
maleadt,Human,0.903,300
malytinKonstantin,Unknown,,1
manfully40,Unknown,,1
mansoor2016,Unknown,,1
manuelmenzella,Unknown,,4
manx52,Unknown,,1
marcoemorais,Unknown,,3
marcosadriano05,Unknown,,1
marcosdecarvalho,Human,0.747,6
marcoxa,Unknown,,1
marcozzxx810,Human,0.805,15
marcrue,Unknown,,1
marcusshepp,Unknown,,1
mariano-f-r,Unknown,,1
marinoandrea,Unknown,,1
markmialik,Unknown,,1
marqvi,Unknown,,2
mars-low,Unknown,,3
martinResearch,Human,0.717,26
martinholters,Human,0.914,300
masteusz,Unknown,,1
matheusfrancisco,Unknown,,1
matteoruth,Unknown,,1
matthew-liu-1,Unknown,,1
matthias314,Human,0.835,242
mawi94,Human,0.619,6
maxrausch,Human,0.922,18
maxspahn,Unknown,,2
mbauman,Human,0.886,300
mbrukman,Human,0.491,19
mcabbott,Human,0.948,300
mcbuckeye,Unknown,,2
mcognetta,Human,0.8,15
mdhaber,Human,0.773,300
mdisprgm,Unknown,,2
mdzalfirdausi,Unknown,,1
meandmytram,Human,0.496,17
mef51,Unknown,,3
melkharbili,Unknown,,1
mellonpizza,Unknown,,1
meo-s,Unknown,,1
mergify[bot],Bot,1.0,300
merthmagic,Unknown,,1
mestinso,Human,0.61,10
mgkuhn,Human,0.677,80
mhauru,Human,0.91,20
michael811125,Unknown,,2
michaelvandenberg,Unknown,,1
michikartmann,Unknown,,3
mihcaoj,Unknown,,1
mihok,Unknown,,1
mikeatm,Unknown,,1
mikmoore,Human,0.278,300
mikotaichou,Human,0.473,8
milikani8,Unknown,,2
mind6,Human,0.458,9
mingrange,Unknown,,2
minhoryang,Unknown,,2
minkooseo,Unknown,,1
misaka19683,Unknown,,3
misruling,Unknown,,3
mixeden,Human,0.708,9
mj-designthinks,Unknown,,2
mjlee111,Unknown,,1
mjuergensen,Unknown,,1
mkashirin,Unknown,,1
mkitti,Human,0.826,300
mkmksto,Unknown,,1
mlapla,Unknown,,1
mlhiter,Unknown,,2
moadeeb313,Unknown,,1
moeariyoshi,Unknown,,1
mofeing,Human,0.805,50
mohameml,Unknown,,1
mohitreddy1996,Unknown,,4
mojowebs,Unknown,,1
molodofo,Unknown,,1
monicaavagyan,Unknown,,1
monsieur7,Unknown,,1
monzelr,Human,0.716,9
moohax,Unknown,,1
mookor,Unknown,,1
mooncityorg,Unknown,,4
morags,Human,0.893,5
morethan987,Unknown,,1
moris512,Unknown,,1
mortenpi,Human,0.929,300
motogururec,Unknown,,3
motuncoded,Unknown,,1
mpadge,Human,0.899,300
mr-baniasadzadeh,Unknown,,1
mrakgr,Bot,0.045,35
mrasulzadeh78,Unknown,,1
mrbadri,Unknown,,1
mrdmnd,Unknown,,1
mrferguson-md,Unknown,,1
mrluin,Unknown,,1
mrufsvold,Human,0.881,65
msBRF65,Unknown,,1
msmatsko,Unknown,,2
mtfishman,Human,0.536,36
mtriff,Unknown,,1
muhammadanasbashir77,Unknown,,1
mukulpatnaik,Human,0.735,10
munisp,Unknown,,2
murdock-grewar,Human,0.635,11
musm,Human,0.929,23
mutig10,Unknown,,2
mutjan,Unknown,,1
mvdnet,Unknown,,2
mvinyard,Human,0.722,5
mwcoleman,Unknown,,3
mwsohn,Unknown,,3
mwx23,Unknown,,2
myHerbDev,Unknown,,1
mychamli,Unknown,,1
mykytanikitenko,Unknown,,1
mynameismichael,Unknown,,2
n-gude,Unknown,,2
n2p5,Unknown,,1
nafisatahasin,Unknown,,2
nalimilan,Human,0.723,300
nandan-varma,Unknown,,1
nandoconde,Human,0.436,6
nanosoldier,Bot,0.897,300
naolos-regen,Unknown,,1
naperman,Unknown,,3
nascky,Bot,0.036,5
natamartinscodedev,Unknown,,1
natefduncan,Unknown,,1
nathanmorrow123,Unknown,,1
naxeion,Unknown,,4
nayak-nirmalya,Human,0.758,7
nchaimov,Unknown,,2
ncindea,Unknown,,1
ndgnuh,Unknown,,2
ndrean,Unknown,,3
neilkale,Unknown,,1
nekojanai,Unknown,,1
nemezo,Human,0.747,6
nemo,Unknown,,1
neoheartbeats,Unknown,,1
neu-yuezhang,Unknown,,1
neuroctr,Unknown,,1
nevermore23274,Unknown,,1
neverrop,Unknown,,1
nevsan,Unknown,,1
newdee,Unknown,,2
newptcai,Human,0.783,8
ngfuong,Unknown,,1
ngli-me,Unknown,,2
ngoldbla,Unknown,,1
nguyn21012003,Unknown,,1
ngyinze,Unknown,,1
nhz2,Human,0.767,300
nicelife729,Unknown,,1
nickrobinson251,Human,0.888,229
nicoRomeroCuruchet,Unknown,,1
nigulasiha-shiqi,Unknown,,1
nikhilkanamadi,Unknown,,1
niklassjostrom,Unknown,,1
nikolay,Human,0.795,5
nikostr,Unknown,,1
nikosvaggalis,Unknown,,2
nino,Unknown,,1
nirw4nna,Unknown,,1
nitinongit,Human,0.78,18
njatta,Unknown,,1
nkumar217,Unknown,,1
nmayhall-vt,Unknown,,1
nodesandcats,Unknown,,1
nofeetbird0321,Unknown,,4
nomiscientist,Unknown,,3
noneback,Unknown,,2
noods78,Unknown,,4
nordbrg,Unknown,,1
noriklyo,Unknown,,1
nsajko,Human,0.265,300
nsandarma,Unknown,,1
nshelia,Unknown,,1
nuttyartist,Unknown,,1
